destination_id,month,temperature_mean,temperature_max_avg,temperature_min_avg,precipitation_daily_avg,sunshine_hours_avg,wind_speed_max_avg,precipitation_monthly_avg,rainy_days_avg,pleasant_temperature,temperature_distance,temperature_score,rain_score,sunshine_score,wind_score
MRU,8,17.69266862170088,20.483577712609968,15.624046920821115,2.6272727272727274,10.402237960247636,25.04017595307918,81.44545454545454,16.272727272727273,False,7.307331378299121,26.926686217008793,72.85151515151516,86.68531633539696,24.79912023460409
MRU,9,18.203333333333333,21.14060606060606,15.96757575757576,2.2206060606060603,11.278105858585858,25.07212121212121,66.61818181818181,16.545454545454547,True,6.796666666666667,32.03333333333333,77.7939393939394,93.98421548821548,24.639393939393955
MRU,10,19.773607038123167,23.161876832844573,17.230791788856305,2.712023460410557,11.256255563701531,22.62492668621701,84.07272727272726,17.90909090909091,True,5.226392961876833,47.73607038123166,71.97575757575757,93.80212969751275,36.875366568914956
MRU,11,21.056060606060605,24.495454545454542,18.419696969696968,3.873636363636364,11.25062175925926,20.276060606060607,116.2090909090909,19.0,True,3.943939393939395,60.56060606060605,61.263636363636365,93.75518132716051,48.61969696969697
MRU,12,22.332551319648093,25.447800586510265,19.899706744868038,6.173607038123167,11.74781608830238,20.914369501466275,191.3818181818182,23.90909090909091,True,2.6674486803519066,73.32551319648093,36.206060606060596,97.89846740251984,45.42815249266863
NYC,1,0.1604105571847507,4.099413489736071,-3.4653958944281524,3.00850439882698,6.231794143043337,22.033724340175954,93.26363636363637,9.181818181818182,False,24.83958944281525,0.0,68.9121212121212,51.93161785869448,39.831378299120225
NYC,2,1.114790996784566,5.772025723472669,-3.1559485530546625,3.180707395498392,6.86084986602358,21.540192926045016,89.92727272727272,9.545454545454543,False,23.885209003215433,0.0,70.02424242424243,57.17374888352983,42.29903536977492
NYC,3,5.080058651026393,9.979765395894429,0.47683284457478,3.8648093841642233,8.261315803193224,23.216715542521992,119.80909090909093,10.272727272727272,False,19.91994134897361,0.0,60.063636363636355,68.84429835994354,33.916422287390034
NYC,4,10.605757575757575,15.64090909090909,5.924242424242424,3.4860606060606063,8.766286321548822,23.023030303030303,104.58181818181816,11.636363636363637,False,14.394242424242425,0.0,65.13939393939395,73.05238601290685,34.88484848484849
NYC,5,16.182697947214077,21.12316715542522,11.730205278592376,3.358357771260997,9.7822738514174,19.983870967741936,104.10909090909092,11.454545454545457,False,8.817302052785923,11.826979472140778,65.29696969696968,81.51894876181167,50.08064516129032
NYC,6,21.53787878787879,26.394545454545455,17.048181818181817,3.239090909090909,10.998620976430976,19.74060606060606,97.17272727272729,10.454545454545457,True,3.462121212121211,65.37878787878789,67.6090909090909,91.65517480359146,51.29696969696971
NYC,7,25.04134897360704,29.713782991202343,20.89090909090909,4.416422287390029,11.637591911045943,18.170967741935485,136.9090909090909,13.272727272727272,True,0.041348973607039596,99.5865102639296,54.36363636363637,96.97993259204952,59.14516129032258
NYC,8,23.88357771260997,28.37741935483871,19.951612903225808,3.4545454545454546,10.884164662756598,17.719354838709677,107.0909090909091,11.272727272727272,True,1.11642228739003,88.8357771260997,64.3030303030303,90.70137218963832,61.403225806451616
NYC,9,20.40787878787879,24.85909090909091,16.53878787878788,3.996363636363636,9.129540168350168,17.85272727272727,119.89090909090908,9.363636363636363,True,4.59212121212121,54.0787878787879,60.036363636363646,76.07950140291807,60.73636363636364
NYC,10,14.462463343108505,18.89061583577713,10.595601173020528,4.00117302052786,7.812589002932551,19.71788856304985,124.03636363636365,8.727272727272727,False,10.537536656891495,0.0,58.654545454545456,65.10490835777127,51.41055718475075
NYC,11,7.916363636363637,12.183333333333334,3.973030303030303,2.459090909090909,7.063864823232324,20.38939393939394,73.77272727272727,8.636363636363637,False,17.083636363636362,0.0,75.4090909090909,58.8655401936027,48.0530303030303
NYC,12,3.10850439882698,6.801466275659824,-0.3545454545454545,3.594428152492669,5.641076832844575,19.718768328445748,111.42727272727274,10.272727272727272,False,21.89149560117302,0.0,62.85757575757576,47.00897360703812,51.40615835777126
RAK,1,11.89149560117302,19.78475073313783,5.489736070381231,0.832258064516129,9.257064980449655,11.608211143695016,25.8,3.272727272727273,False,13.10850439882698,0.0,91.4,77.1422081704138,91.95894428152492
RAK,2,13.614469453376207,21.29807073954984,7.014469453376206,1.352733118971061,9.671520819935692,13.245659163987137,38.24545454545454,5.2727272727272725,False,11.385530546623793,0.0,87.25151515151515,80.59600683279743,83.77170418006432
RAK,3,15.544281524926689,23.026979472140763,8.943695014662756,1.6671554252199414,10.23410669599218,14.851026392961876,51.68181818181818,6.909090909090909,False,9.455718475073311,5.442815249266886,82.77272727272728,85.2842224666015,75.74486803519062
