destination_id,date,temperature_mean,temperature_max,temperature_min,precipitation,sunshine_duration,wind_speed_max,sunshine_hours,month,year
BKK,2017-09-06,28.3,31.3,25.7,3.6,39312.27,12.1,10.920074999999999,9,2017
BKK,2017-09-07,28.1,30.8,25.9,8.1,33666.04,12.8,9.351677777777779,9,2017
BKK,2017-09-08,28.7,31.6,25.9,6.5,38130.6,12.6,10.591833333333334,9,2017
BKK,2017-09-09,29.0,32.4,26.5,0.7,41908.19,12.3,11.64116388888889,9,2017
BKK,2017-09-10,28.7,32.3,26.4,10.4,39027.8,9.0,10.841055555555556,9,2017
BKK,2017-09-11,28.2,31.8,25.2,4.2,41193.95,13.1,11.442763888888889,9,2017
BKK,2017-09-12,28.4,31.5,25.7,1.7,40955.99,13.6,11.376663888888888,9,2017
BKK,2017-09-13,29.1,33.1,25.9,0.3,42580.55,10.4,11.827930555555556,9,2017
BKK,2017-09-14,29.1,33.7,25.4,4.9,38979.62,12.7,10.827672222222223,9,2017
BKK,2017-09-15,28.1,31.9,26.3,14.7,19547.25,17.3,5.429791666666667,9,2017
BKK,2017-09-16,27.5,30.2,25.8,10.3,25240.17,18.8,7.0111583333333325,9,2017
BKK,2017-09-17,27.6,29.8,26.3,11.0,21688.97,21.3,6.024713888888889,9,2017
BKK,2017-09-18,28.1,32.0,25.2,6.0,38719.91,14.3,10.755530555555557,9,2017
BKK,2017-09-19,28.7,33.0,24.8,0.0,42575.12,12.9,11.826422222222224,9,2017
BKK,2017-09-20,28.0,32.2,25.6,19.5,28453.71,13.8,7.903808333333333,9,2017
BKK,2017-09-21,28.2,32.3,25.1,8.8,41902.96,15.3,11.639711111111112,9,2017
BKK,2017-09-22,27.3,31.0,24.8,4.7,31032.4,9.8,8.620111111111111,9,2017
BKK,2017-09-23,27.0,29.4,24.5,7.6,10798.6,13.5,2.9996111111111112,9,2017
BKK,2017-09-24,26.7,29.1,24.5,2.5,25485.29,12.1,7.0792472222222225,9,2017
BKK,2017-09-25,27.5,30.3,24.8,7.1,33740.43,11.8,9.372341666666667,9,2017
BKK,2017-09-26,27.7,30.4,25.5,7.1,26485.46,12.9,7.357072222222222,9,2017
BKK,2017-09-27,28.0,31.4,24.8,4.2,31911.56,8.9,8.864322222222222,9,2017
BKK,2017-09-28,28.2,32.6,25.5,10.8,32140.78,13.0,8.927994444444444,9,2017
BKK,2017-09-29,27.4,31.0,24.9,10.3,26495.82,12.9,7.3599499999999995,9,2017
BKK,2017-09-30,27.5,30.6,24.2,11.2,33506.85,9.7,9.307458333333333,9,2017
BKK,2017-10-01,28.1,31.0,24.9,1.2,35671.56,9.8,9.908766666666667,10,2017
BKK,2017-10-02,27.3,31.3,25.6,13.6,24079.86,10.0,6.68885,10,2017
BKK,2017-10-03,25.8,29.7,24.5,28.8,10800.0,14.8,3.0,10,2017
BKK,2017-10-04,25.5,27.7,23.8,24.3,6898.89,11.9,1.9163583333333334,10,2017
BKK,2017-10-05,26.6,29.0,24.7,12.6,27209.27,12.5,7.558130555555556,10,2017
BKK,2017-10-06,27.4,31.0,24.3,11.1,35806.39,9.4,9.946219444444445,10,2017
BKK,2017-10-07,27.3,30.4,25.0,3.0,27446.92,12.1,7.624144444444444,10,2017
BKK,2017-10-08,27.2,30.5,24.8,9.7,33910.9,10.2,9.419694444444445,10,2017
BKK,2017-10-09,27.5,31.7,23.9,12.8,29704.83,16.2,8.251341666666667,10,2017
BKK,2017-10-10,27.9,31.7,25.4,4.3,29604.62,10.9,8.223505555555555,10,2017
BKK,2017-10-11,27.4,30.2,24.5,5.3,37330.74,16.1,10.36965,10,2017
BKK,2017-10-12,27.6,31.1,24.9,2.6,29943.93,7.0,8.317758333333334,10,2017
BKK,2017-10-13,27.3,30.6,25.1,15.0,26918.42,7.6,7.477338888888888,10,2017
BKK,2017-10-14,26.5,29.8,24.8,13.3,14965.18,9.7,4.156994444444445,10,2017
BKK,2017-10-15,27.2,30.8,24.5,2.6,37279.98,12.9,10.355550000000001,10,2017
BKK,2017-10-16,27.9,31.6,24.9,1.0,41215.88,13.2,11.448855555555555,10,2017
BKK,2017-10-17,27.3,29.8,25.1,4.8,28100.7,12.6,7.805750000000001,10,2017
BKK,2017-10-18,26.7,30.4,24.4,13.1,32111.73,10.1,8.919925,10,2017
BKK,2017-10-19,27.3,31.0,23.8,0.2,40620.4,11.7,11.283444444444445,10,2017
BKK,2017-10-20,27.4,31.3,24.7,13.0,30292.62,11.4,8.414616666666666,10,2017
BKK,2017-10-21,28.1,32.0,25.3,2.6,40790.02,9.2,11.33056111111111,10,2017
BKK,2017-10-22,27.9,31.5,25.6,7.3,39125.04,7.6,10.868066666666667,10,2017
BKK,2017-10-23,27.7,31.5,24.6,4.4,40125.41,13.2,11.145947222222222,10,2017
BKK,2017-10-24,26.1,28.9,25.0,20.5,22710.18,14.8,6.3083833333333335,10,2017
BKK,2017-10-25,26.5,30.0,24.1,10.0,36795.81,8.4,10.221058333333332,10,2017
BKK,2017-10-26,27.5,31.0,24.3,0.5,41155.28,7.6,11.432022222222223,10,2017
BKK,2017-10-27,27.6,31.4,24.0,0.0,41662.1,9.4,11.572805555555556,10,2017
BKK,2017-10-28,27.3,31.0,23.5,0.0,41407.75,9.8,11.502152777777777,10,2017
BKK,2017-10-29,27.0,30.7,23.3,0.3,41579.17,14.5,11.549769444444443,10,2017
BKK,2017-10-30,26.2,30.1,22.6,0.0,41166.93,18.0,11.435258333333334,10,2017
BKK,2017-10-31,25.5,29.4,21.3,0.0,40675.67,12.8,11.298797222222221,10,2017
BKK,2017-11-01,25.3,28.0,23.0,0.0,30126.0,16.2,8.368333333333334,11,2017
BKK,2017-11-02,26.4,30.7,23.2,0.0,37805.86,14.7,10.501627777777777,11,2017
BKK,2017-11-03,26.0,30.0,22.8,0.0,40932.75,16.2,11.370208333333334,11,2017
BKK,2017-11-04,25.7,29.8,21.9,0.0,41157.2,21.1,11.432555555555554,11,2017
BKK,2017-11-05,23.2,25.2,20.0,2.5,5921.62,27.4,1.6448944444444444,11,2017
BKK,2017-11-06,22.5,25.6,19.7,1.8,19526.49,18.4,5.424025,11,2017
BKK,2017-11-07,25.3,29.2,22.0,0.5,27317.14,20.5,7.588094444444445,11,2017
BKK,2017-11-08,25.6,28.7,23.4,0.6,23408.28,12.9,6.5023,11,2017
BKK,2017-11-09,26.4,30.9,22.7,4.1,37656.19,11.8,10.46005277777778,11,2017
BKK,2017-11-10,27.0,30.9,24.1,4.2,32676.34,14.4,9.07676111111111,11,2017
BKK,2017-11-11,26.3,29.8,24.7,9.0,22972.67,13.0,6.381297222222222,11,2017
BKK,2017-11-12,27.0,31.0,23.3,0.1,34955.09,11.8,9.709747222222221,11,2017
BKK,2017-11-13,26.6,29.4,24.3,12.4,23592.84,10.3,6.553566666666667,11,2017
BKK,2017-11-14,27.5,31.3,24.2,0.5,37086.11,9.2,10.301697222222222,11,2017
BKK,2017-11-15,27.8,31.4,24.9,8.3,38809.61,10.9,10.780447222222222,11,2017
BKK,2017-11-16,26.6,30.7,24.3,7.1,31845.72,13.7,8.846033333333335,11,2017
BKK,2017-11-17,27.8,31.4,24.7,0.4,38608.91,11.2,10.724697222222224,11,2017
BKK,2017-11-18,28.3,32.6,24.5,0.0,39895.99,8.3,11.082219444444444,11,2017
BKK,2017-11-19,27.6,31.3,25.2,7.2,26174.6,11.6,7.270722222222222,11,2017
BKK,2017-11-20,26.1,29.0,24.3,24.9,12722.98,12.2,3.534161111111111,11,2017
BKK,2017-11-21,26.2,29.0,24.2,7.8,9551.38,21.0,2.653161111111111,11,2017
BKK,2017-11-22,26.6,30.4,23.5,4.7,37749.84,12.8,10.486066666666666,11,2017
BKK,2017-11-23,26.5,30.1,23.9,0.2,36492.13,16.4,10.136702777777778,11,2017
BKK,2017-11-24,25.9,29.0,23.0,0.0,38510.04,14.1,10.697233333333333,11,2017
BKK,2017-11-25,25.3,29.2,23.0,0.0,38014.44,10.9,10.559566666666667,11,2017
BKK,2017-11-26,25.3,29.4,21.7,0.0,35850.52,11.5,9.958477777777777,11,2017
BKK,2017-11-27,25.7,29.8,22.6,0.0,36991.2,12.1,10.275333333333332,11,2017
BKK,2017-11-28,26.3,30.0,23.0,0.2,35525.48,16.6,9.86818888888889,11,2017
BKK,2017-11-29,27.0,31.1,24.2,0.0,36473.86,18.5,10.131627777777778,11,2017
BKK,2017-11-30,27.4,31.1,24.7,2.1,33483.68,14.7,9.301022222222223,11,2017
BKK,2017-12-01,26.8,30.5,23.9,0.0,34216.31,12.3,9.504530555555554,12,2017
BKK,2017-12-02,26.7,30.4,23.5,0.0,37878.5,13.7,10.521805555555556,12,2017
BKK,2017-12-03,26.9,31.5,23.0,0.1,37894.19,10.9,10.52616388888889,12,2017
BKK,2017-12-04,27.4,31.0,24.3,0.2,38166.95,13.7,10.601930555555555,12,2017
BKK,2017-12-05,25.1,25.9,24.1,1.2,0.0,14.5,0.0,12,2017
BKK,2017-12-06,26.1,30.5,22.0,0.0,38193.55,12.5,10.609319444444445,12,2017
BKK,2017-12-07,27.1,32.0,22.8,0.0,36216.38,10.5,10.060105555555555,12,2017
BKK,2017-12-08,27.1,31.2,24.0,0.0,38243.13,13.7,10.623091666666665,12,2017
BKK,2017-12-09,26.3,29.9,22.9,0.0,24243.12,15.6,6.7341999999999995,12,2017
BKK,2017-12-10,26.0,30.2,21.6,0.0,38841.79,9.2,10.789386111111112,12,2017
BKK,2017-12-11,26.9,30.7,23.0,0.0,33414.63,8.7,9.281841666666667,12,2017
BKK,2017-12-12,27.4,31.0,24.7,0.0,38874.15,11.9,10.798375,12,2017
BKK,2017-12-13,27.8,31.3,25.3,0.0,38896.43,11.2,10.80456388888889,12,2017
BKK,2017-12-14,28.1,31.5,25.5,2.5,38457.03,10.9,10.682508333333333,12,2017
BKK,2017-12-15,27.8,31.2,24.2,2.4,38942.49,10.6,10.817358333333333,12,2017
BKK,2017-12-16,27.6,31.3,24.4,0.3,38175.8,16.3,10.60438888888889,12,2017
BKK,2017-12-17,25.0,28.3,21.8,0.0,38992.79,19.8,10.831330555555557,12,2017
BKK,2017-12-18,22.0,25.9,18.3,0.0,39019.75,15.7,10.838819444444445,12,2017
BKK,2017-12-19,19.7,24.4,15.1,0.0,39047.8,20.0,10.846611111111113,12,2017
BKK,2017-12-20,19.1,24.3,13.9,0.0,39076.85,18.5,10.854680555555555,12,2017
BKK,2017-12-21,20.5,25.3,15.8,0.0,39106.78,20.6,10.862994444444444,12,2017
BKK,2017-12-22,22.9,28.4,18.1,0.0,39137.52,19.8,10.871533333333332,12,2017
BKK,2017-12-23,25.6,31.1,20.8,0.0,39168.97,16.6,10.880269444444444,12,2017
BKK,2017-12-24,27.1,32.2,22.3,0.0,38327.23,13.3,10.646452777777778,12,2017
BKK,2017-12-25,25.3,29.5,21.0,0.0,38481.93,14.7,10.689425,12,2017
BKK,2017-12-26,21.9,24.5,20.2,6.7,876.58,16.7,0.24349444444444446,12,2017
BKK,2017-12-27,19.9,20.7,18.7,32.1,481.74,15.9,0.13381666666666667,12,2017
BKK,2017-12-28,22.3,26.0,20.0,2.6,14826.97,18.7,4.118602777777777,12,2017
BKK,2017-12-29,23.7,27.8,20.5,0.0,24633.19,15.5,6.842552777777778,12,2017
BKK,2017-12-30,25.6,29.7,22.4,0.1,39400.77,15.2,10.944658333333333,12,2017
BKK,2017-12-31,25.2,28.9,22.4,0.0,33499.29,18.1,9.305358333333334,12,2017
IPC,2017-01-01,20.5,21.4,19.0,1.3,47349.06,29.8,13.152516666666665,1,2017
IPC,2017-01-02,20.9,21.5,20.3,1.3,46801.42,25.6,13.000394444444444,1,2017
IPC,2017-01-03,21.6,22.1,20.9,0.9,47105.77,23.8,13.08493611111111,1,2017
IPC,2017-01-04,21.8,22.2,21.5,0.1,43921.79,30.3,12.200497222222223,1,2017
IPC,2017-01-05,22.0,22.5,21.0,0.6,47147.09,19.1,13.096413888888888,1,2017
IPC,2017-01-06,22.1,22.5,21.6,0.0,46884.84,24.4,13.023566666666666,1,2017
IPC,2017-01-07,22.3,22.8,21.9,0.3,47188.48,26.9,13.107911111111113,1,2017
IPC,2017-01-08,22.4,22.9,21.9,0.1,46926.69,27.0,13.035191666666668,1,2017
IPC,2017-01-09,22.5,22.9,21.9,3.5,40668.61,26.1,11.29683611111111,1,2017
IPC,2017-01-10,21.3,22.0,20.7,23.1,15961.17,30.5,4.433658333333334,1,2017
IPC,2017-01-11,20.6,21.1,20.3,35.0,4208.96,35.8,1.1691555555555555,1,2017
IPC,2017-01-12,20.8,21.4,20.2,3.9,33550.02,43.0,9.31945,1,2017
IPC,2017-01-13,21.4,22.0,20.9,26.1,1518.31,37.8,0.42175277777777775,1,2017
IPC,2017-01-14,21.9,22.9,20.7,9.4,46800.0,30.9,13.0,1,2017
IPC,2017-01-15,22.4,22.9,21.2,1.1,36000.0,21.7,10.0,1,2017
IPC,2017-01-16,20.6,21.2,20.0,8.1,37779.49,18.8,10.494302777777778,1,2017
IPC,2017-01-17,21.2,22.1,20.3,2.0,46800.0,32.0,13.0,1,2017
IPC,2017-01-18,21.5,22.1,20.9,3.7,40827.85,15.6,11.341069444444445,1,2017
IPC,2017-01-19,20.9,21.8,20.3,5.5,39944.94,17.4,11.095816666666668,1,2017
IPC,2017-01-20,21.0,21.4,20.7,0.3,46800.0,24.0,13.0,1,2017
IPC,2017-01-21,21.9,23.1,21.0,0.5,46800.0,20.9,13.0,1,2017
IPC,2017-01-22,22.7,23.4,21.6,4.4,46800.0,31.4,13.0,1,2017
IPC,2017-01-23,21.8,23.4,19.8,25.6,13517.1,42.2,3.75475,1,2017
IPC,2017-01-24,20.6,21.4,20.2,0.0,46800.0,22.8,13.0,1,2017
IPC,2017-01-25,21.4,22.4,20.5,5.4,16871.04,28.0,4.6864,1,2017
IPC,2017-01-26,21.8,22.5,21.4,6.4,43200.0,28.0,12.0,1,2017
IPC,2017-01-27,22.3,23.2,21.6,1.6,46800.0,30.2,13.0,1,2017
IPC,2017-01-28,22.5,23.2,22.0,0.0,46800.0,13.7,13.0,1,2017
IPC,2017-01-29,22.6,23.4,22.1,0.1,46800.0,10.2,13.0,1,2017
IPC,2017-01-30,22.5,22.9,22.2,0.2,46800.0,18.4,13.0,1,2017
IPC,2017-01-31,22.4,22.8,22.2,1.1,46800.0,32.2,13.0,1,2017
IPC,2017-02-01,22.1,22.7,21.2,2.3,46800.0,36.1,13.0,2,2017
IPC,2017-02-02,22.5,23.3,21.4,1.0,46800.0,33.9,13.0,2,2017
IPC,2017-02-03,22.9,23.3,22.1,0.8,46800.0,30.2,13.0,2,2017
IPC,2017-02-04,22.4,23.1,21.4,1.9,46800.0,30.5,13.0,2,2017
IPC,2017-02-05,22.4,23.0,21.7,0.5,46800.0,31.8,13.0,2,2017
IPC,2017-02-06,22.6,23.0,22.1,1.3,46800.0,30.3,13.0,2,2017
IPC,2017-02-07,22.8,23.3,22.2,0.6,46800.0,26.6,13.0,2,2017
IPC,2017-02-08,22.5,22.9,22.3,0.1,46782.6,28.7,12.995166666666666,2,2017
IPC,2017-02-09,21.7,22.6,20.9,0.9,46738.13,29.3,12.982813888888888,2,2017
IPC,2017-02-10,22.5,23.4,21.6,1.0,46511.82,32.1,12.91995,2,2017
IPC,2017-02-11,22.6,23.4,21.8,1.4,46650.28,31.7,12.958411111111111,2,2017
IPC,2017-02-12,22.6,23.0,22.3,0.0,44942.49,14.8,12.484024999999999,2,2017
IPC,2017-02-13,22.6,23.5,22.0,0.1,46473.58,11.9,12.909327777777778,2,2017
IPC,2017-02-14,22.6,23.6,22.0,0.7,46384.74,13.0,12.884649999999999,2,2017
IPC,2017-02-15,23.1,23.9,22.7,0.6,46295.7,25.3,12.859916666666665,2,2017
IPC,2017-02-16,23.6,24.2,23.0,0.0,46206.52,27.9,12.835144444444444,2,2017
IPC,2017-02-17,23.1,23.6,22.7,0.0,46117.29,29.0,12.810358333333333,2,2017
IPC,2017-02-18,23.0,23.5,22.4,0.9,45502.33,26.4,12.639536111111111,2,2017
IPC,2017-02-19,22.8,23.3,22.3,0.3,45936.67,17.2,12.76018611111111,2,2017
IPC,2017-02-20,22.9,23.7,22.3,0.4,45844.94,15.5,12.734705555555557,2,2017
IPC,2017-02-21,23.7,24.5,23.2,0.0,41336.83,17.8,11.482452777777779,2,2017
IPC,2017-02-22,23.7,24.3,23.3,0.3,45659.04,14.0,12.683066666666667,2,2017
IPC,2017-02-23,23.7,24.4,22.9,0.2,45565.04,18.9,12.656955555555555,2,2017
IPC,2017-02-24,23.7,24.3,23.3,0.0,45470.45,15.2,12.630680555555555,2,2017
IPC,2017-02-25,23.4,24.2,22.7,0.7,45375.34,16.1,12.60426111111111,2,2017
IPC,2017-02-26,23.4,24.0,22.8,0.4,45279.8,9.3,12.577722222222222,2,2017
IPC,2017-02-27,23.5,24.4,23.1,0.6,42412.6,12.2,11.781277777777778,2,2017
IPC,2017-02-28,23.9,24.2,23.7,1.7,45087.73,17.3,12.524369444444446,2,2017
IPC,2017-03-01,23.5,24.1,23.0,4.7,43352.47,35.0,12.042352777777777,3,2017
IPC,2017-03-02,24.1,25.0,23.5,0.0,44123.77,31.4,12.256602777777777,3,2017
IPC,2017-03-03,24.3,24.8,23.8,0.1,44798.27,27.5,12.443963888888888,3,2017
IPC,2017-03-04,24.0,24.7,23.7,0.4,43861.28,20.9,12.183688888888888,3,2017
IPC,2017-03-05,23.4,24.1,22.4,1.8,44362.6,16.3,12.322944444444444,3,2017
IPC,2017-03-06,22.8,23.4,22.3,3.2,44098.03,20.8,12.249452777777778,3,2017
IPC,2017-03-07,23.2,23.9,22.6,1.7,40121.42,25.0,11.144838888888888,3,2017
IPC,2017-03-08,23.5,24.3,23.0,0.5,44088.11,24.6,12.246697222222222,3,2017
IPC,2017-03-09,23.5,23.7,23.3,0.1,44221.78,28.0,12.283827777777777,3,2017
IPC,2017-03-10,23.1,23.4,23.0,0.0,44079.84,32.1,12.244399999999999,3,2017
IPC,2017-03-11,22.9,23.9,21.3,1.1,43302.79,30.7,12.028552777777778,3,2017
IPC,2017-03-12,23.1,24.1,22.1,1.5,42269.27,30.6,11.741463888888887,3,2017
IPC,2017-03-13,23.0,23.6,22.1,0.8,42641.85,22.0,11.844958333333333,3,2017
IPC,2017-03-14,23.1,23.7,22.7,0.5,43042.77,21.9,11.956325,3,2017
IPC,2017-03-15,22.7,23.2,22.0,1.2,41448.13,16.6,11.513369444444443,3,2017
IPC,2017-03-16,22.4,22.7,21.5,3.1,41178.2,42.2,11.438388888888888,3,2017
IPC,2017-03-17,22.0,22.7,21.6,0.9,42273.88,39.2,11.742744444444444,3,2017
IPC,2017-03-18,22.1,23.2,21.6,1.1,40834.05,21.3,11.342791666666667,3,2017
IPC,2017-03-19,22.6,23.5,21.8,1.0,41385.3,25.6,11.495916666666668,3,2017
IPC,2017-03-20,23.2,24.0,22.0,1.0,41950.53,23.5,11.652925,3,2017
IPC,2017-03-21,23.2,23.8,22.9,0.0,41742.01,24.9,11.595002777777779,3,2017
IPC,2017-03-22,23.0,23.3,22.9,0.0,41017.72,26.0,11.393811111111111,3,2017
IPC,2017-03-23,23.0,23.3,22.6,0.1,41325.33,27.1,11.479258333333334,3,2017
IPC,2017-03-24,22.9,23.3,22.5,0.0,40669.75,25.8,11.297152777777777,3,2017
IPC,2017-03-25,22.8,23.7,22.0,1.3,40943.92,26.6,11.37331111111111,3,2017
IPC,2017-03-26,22.6,23.2,22.1,2.4,40960.02,26.6,11.377783333333332,3,2017
IPC,2017-03-27,22.9,23.4,22.5,0.7,40459.15,31.4,11.238652777777778,3,2017
IPC,2017-03-28,22.7,23.4,22.0,2.3,40992.6,35.5,11.386833333333334,3,2017
IPC,2017-03-29,22.9,23.3,22.6,0.1,41009.14,36.9,11.391427777777778,3,2017
IPC,2017-03-30,22.9,23.6,22.5,0.8,40507.78,31.9,11.25216111111111,3,2017
IPC,2017-03-31,23.0,23.4,22.6,0.6,40524.14,26.4,11.256705555555556,3,2017
IPC,2017-04-01,22.6,23.1,21.6,3.6,34084.07,26.1,9.467797222222222,4,2017
IPC,2017-04-02,22.9,23.2,22.6,0.7,40557.05,24.1,11.265847222222224,4,2017
IPC,2017-04-03,22.7,23.2,22.2,0.7,40573.6,23.4,11.270444444444443,4,2017
IPC,2017-04-04,22.9,23.5,22.4,0.5,40330.15,27.9,11.202819444444446,4,2017
IPC,2017-04-05,22.6,23.2,22.2,0.6,40086.33,25.0,11.135091666666668,4,2017
IPC,2017-04-06,22.8,23.6,22.2,0.3,40363.16,29.9,11.21198888888889,4,2017
IPC,2017-04-07,22.8,23.1,22.5,0.9,39858.13,30.7,11.071702777777777,4,2017
IPC,2017-04-08,22.6,22.9,22.2,0.5,40135.35,29.1,11.148708333333333,4,2017
IPC,2017-04-09,22.1,22.8,20.9,2.0,39629.05,32.7,11.008069444444445,4,2017
IPC,2017-04-10,22.2,22.8,20.9,3.8,39645.03,35.8,11.012508333333333,4,2017
IPC,2017-04-11,22.1,22.7,21.6,2.1,39661.07,31.7,11.016963888888888,4,2017
IPC,2017-04-12,22.2,22.8,21.7,1.8,36444.4,34.6,10.123444444444445,4,2017
IPC,2017-04-13,21.8,23.0,21.1,17.0,17671.32,39.8,4.9087,4,2017
IPC,2017-04-14,20.8,21.9,20.2,0.2,30965.88,30.6,8.601633333333334,4,2017
IPC,2017-04-15,22.9,23.9,21.9,0.5,39366.38,36.5,10.935105555555555,4,2017
IPC,2017-04-16,23.5,23.7,23.2,2.4,39450.6,35.7,10.958499999999999,4,2017
IPC,2017-04-17,23.4,23.7,23.1,0.6,39250.39,38.5,10.90288611111111,4,2017
IPC,2017-04-18,23.2,23.5,23.0,1.3,39194.1,36.7,10.88725,4,2017
IPC,2017-04-19,22.9,23.2,22.5,0.9,39138.54,32.4,10.871816666666668,4,2017
IPC,2017-04-20,22.0,22.6,21.5,4.2,30766.41,22.0,8.546225,4,2017
IPC,2017-04-21,22.4,23.2,21.9,1.1,37122.61,16.3,10.311836111111111,4,2017
IPC,2017-04-22,22.4,22.8,21.9,0.6,38974.22,24.6,10.826172222222223,4,2017
IPC,2017-04-23,22.5,23.2,21.9,1.1,38920.4,32.4,10.811222222222222,4,2017
IPC,2017-04-24,22.5,23.2,21.2,1.4,36722.95,33.1,10.200819444444443,4,2017
IPC,2017-04-25,22.5,23.0,21.9,1.6,37862.34,32.1,10.517316666666666,4,2017
IPC,2017-04-26,22.4,22.9,22.2,0.2,38762.65,21.8,10.767402777777779,4,2017
IPC,2017-04-27,22.0,22.6,21.8,0.0,38711.47,19.3,10.753186111111111,4,2017
IPC,2017-04-28,22.1,22.8,20.8,5.1,34591.9,37.9,9.60886111111111,4,2017
IPC,2017-04-29,20.7,22.1,19.3,12.1,38611.59,43.4,10.725441666666665,4,2017
IPC,2017-04-30,19.8,20.4,18.9,1.6,34244.88,38.6,9.512466666666667,4,2017
IPC,2017-05-01,20.6,21.1,19.9,0.0,34689.06,22.1,9.63585,5,2017
IPC,2017-05-02,21.8,23.1,20.7,0.4,31013.89,29.9,8.614969444444444,5,2017
IPC,2017-05-03,22.0,22.8,21.2,5.4,28076.77,33.4,7.799102777777778,5,2017
IPC,2017-05-04,20.9,21.7,20.5,7.7,9838.42,39.0,2.7328944444444443,5,2017
IPC,2017-05-05,20.4,21.5,19.9,0.7,34990.06,36.2,9.71946111111111,5,2017
IPC,2017-05-06,19.9,20.4,19.2,2.2,30761.41,35.9,8.544836111111112,5,2017
IPC,2017-05-07,20.3,20.7,19.7,0.3,37412.75,24.8,10.392430555555556,5,2017
IPC,2017-05-08,20.0,20.3,19.6,0.3,32334.01,28.3,8.981669444444444,5,2017
IPC,2017-05-09,20.1,20.7,19.8,0.6,36572.05,26.3,10.15890277777778,5,2017
IPC,2017-05-10,20.4,21.0,20.0,0.2,35611.31,17.7,9.892030555555555,5,2017
IPC,2017-05-11,20.9,21.3,20.5,0.0,24251.7,12.0,6.736583333333334,5,2017
IPC,2017-05-12,20.9,21.6,20.5,0.0,37747.33,23.8,10.485369444444444,5,2017
IPC,2017-05-13,20.6,21.5,20.2,3.0,36000.0,33.9,10.0,5,2017
IPC,2017-05-14,20.4,20.8,20.0,0.2,26408.62,31.4,7.335727777777778,5,2017
IPC,2017-05-15,20.0,20.3,19.7,0.8,31414.07,26.5,8.726130555555555,5,2017
IPC,2017-05-16,20.0,21.2,19.6,0.0,32402.22,32.6,9.000616666666668,5,2017
IPC,2017-05-17,20.3,21.0,19.9,0.0,36727.68,31.7,10.202133333333334,5,2017
IPC,2017-05-18,20.8,21.8,19.9,0.3,37588.04,32.7,10.441122222222223,5,2017
IPC,2017-05-19,20.8,21.6,20.1,0.3,37042.52,33.0,10.289588888888888,5,2017
IPC,2017-05-20,20.9,21.5,20.0,0.7,37340.73,27.5,10.372425000000002,5,2017
IPC,2017-05-21,20.9,21.7,20.5,0.4,37074.14,28.3,10.298372222222222,5,2017
IPC,2017-05-22,21.2,21.5,20.8,0.2,32124.25,32.4,8.923402777777778,5,2017
IPC,2017-05-23,20.9,21.4,20.0,0.8,36252.75,35.6,10.070208333333333,5,2017
IPC,2017-05-24,20.7,21.3,20.3,0.7,35682.34,38.0,9.91176111111111,5,2017
IPC,2017-05-25,20.4,21.1,19.8,0.3,22529.91,34.2,6.258308333333333,5,2017
IPC,2017-05-26,20.2,20.7,19.7,0.0,36556.86,18.4,10.154683333333333,5,2017
IPC,2017-05-27,20.3,20.6,20.0,0.3,35966.89,14.5,9.990802777777777,5,2017
IPC,2017-05-28,20.4,20.9,19.9,0.0,35554.29,22.6,9.876191666666667,5,2017
IPC,2017-05-29,20.7,21.2,20.5,0.0,36211.64,19.5,10.05878888888889,5,2017
IPC,2017-05-30,20.6,21.0,20.0,0.1,36763.23,29.1,10.212008333333333,5,2017
IPC,2017-05-31,20.4,20.9,19.9,1.8,35361.44,30.2,9.822622222222224,5,2017
IPC,2017-06-01,20.6,21.0,20.0,0.6,35810.1,29.3,9.94725,6,2017
IPC,2017-06-02,20.3,21.2,19.2,2.9,35781.73,33.0,9.939369444444445,6,2017
IPC,2017-06-03,19.9,20.8,19.1,6.4,36100.51,41.1,10.027919444444445,6,2017
IPC,2017-06-04,19.6,20.3,19.1,1.2,35788.99,42.6,9.941386111111111,6,2017
IPC,2017-06-05,19.5,20.5,18.1,2.0,32898.22,40.6,9.138394444444446,6,2017
IPC,2017-06-06,20.3,21.3,19.0,1.4,36029.19,39.9,10.008108333333334,6,2017
IPC,2017-06-07,20.4,20.7,19.6,1.0,29094.06,34.0,8.081683333333334,6,2017
IPC,2017-06-08,20.0,20.6,19.3,1.9,35692.15,36.6,9.914486111111112,6,2017
IPC,2017-06-09,20.4,20.8,19.7,2.5,30364.34,34.8,8.43453888888889,6,2017
IPC,2017-06-10,19.4,20.3,18.3,7.5,28444.23,34.8,7.901175,6,2017
IPC,2017-06-11,18.4,19.7,17.0,0.1,34578.86,28.5,9.60523888888889,6,2017
IPC,2017-06-12,18.3,18.9,17.5,0.9,25890.4,47.9,7.191777777777778,6,2017
IPC,2017-06-13,18.3,18.9,18.0,1.1,36155.29,43.6,10.043136111111112,6,2017
IPC,2017-06-14,17.8,18.2,17.6,0.4,26034.39,43.2,7.231775,6,2017
IPC,2017-06-15,18.0,18.5,17.6,1.2,26656.25,34.6,7.404513888888889,6,2017
IPC,2017-06-16,18.7,19.2,18.3,0.4,35511.21,21.8,9.864225,6,2017
IPC,2017-06-17,19.6,20.2,19.0,1.3,36072.77,21.3,10.020213888888888,6,2017
IPC,2017-06-18,19.9,20.2,19.7,0.0,31674.74,21.4,8.798538888888888,6,2017
IPC,2017-06-19,20.2,20.6,19.9,0.0,35406.1,30.7,9.835027777777777,6,2017
